b_gap,plate_mm,wheel_od_mm,eps,f_Hz,rpm,eta_pct,P_total_W,m_total_kg,cost_usd,P_per_usd,P_per_kg,E_spin_J,magnet,magnet_kg,pareto
0.8,0.3,360,0.6,24.095555091817932,722.866652754538,0.08496897903198503,5065.849502503801,32.3313724779678,786.9200611251861,6.437565583549035,156.6852599887593,1432.4315295846397,SmCo Sm2Co17,1.47,0
0.8,0.3,360,0.75,24.095555091817932,722.866652754538,0.1204959847618377,5065.849502503801,32.3313724779678,786.9200611251861,6.437565583549035,156.6852599887593,1432.4315295846397,SmCo Sm2Co17,1.47,0
0.8,0.3,360,0.85,24.095555091817932,722.866652754538,0.16706431133312835,5065.849502503801,32.3313724779678,786.9200611251861,6.437565583549035,156.6852599887593,1432.4315295846397,SmCo Sm2Co17,1.47,0
0.8,0.3,360,0.95,24.095555091817932,722.866652754538,0.27230104679844425,5065.849502503801,32.3313724779678,786.9200611251861,6.437565583549035,156.6852599887593,1432.4315295846397,SmCo Sm2Co17,1.47,0
0.8,0.3,440,0.6,24.095555091817932,722.866652754538,0.08496897903198503,7880.210337228136,49.4773738649467,1188.5591451146133,6.630053177932718,159.26896926134228,3272.478647165886,SmCo Sm2Co17,2.28,0
0.8,0.3,440,0.75,24.095555091817932,722.866652754538,0.1204959847618377,7880.210337228136,49.4773738649467,1188.5591451146133,6.630053177932718,159.26896926134228,3272.478647165886,SmCo Sm2Co17,2.28,0
0.8,0.3,440,0.85,24.095555091817932,722.866652754538,0.16706431133312835,7880.210337228136,49.4773738649467,1188.5591451146133,6.630053177932718,159.26896926134228,3272.478647165886,SmCo Sm2Co17,2.28,0
0.8,0.3,440,0.95,24.095555091817932,722.866652754538,0.27230104679844425,7880.210337228136,49.4773738649467,1188.5591451146133,6.630053177932718,159.26896926134228,3272.478647165886,SmCo Sm2Co17,2.28,0
0.8,0.5,200,0.6,12.542928917908467,376.28786753725404,0.08496897903198503,586.0056390446838,8.320970536197342,224.82534353998824,2.6064927993336067,70.42515491377843,31.019672306834956,SmCo Sm2Co17,0.33,0
0.8,0.5,200,0.75,12.542928917908467,376.28786753725404,0.1204959847618377,586.0056390446838,8.320970536197342,224.82534353998824,2.6064927993336067,70.42515491377843,31.019672306834956,SmCo Sm2Co17,0.33,0
0.8,0.5,200,0.85,12.542928917908467,376.28786753725404,0.16706431133312835,586.0056390446838,8.320970536197342,224.82534353998824,2.6064927993336067,70.42515491377843,31.019672306834956,SmCo Sm2Co17,0.33,0
0.8,0.5,200,0.95,12.542928917908467,376.28786753725404,0.27230104679844425,586.0056390446838,8.320970536197342,224.82534353998824,2.6064927993336067,70.42515491377843,31.019672306834956,SmCo Sm2Co17,0.33,0
0.8,0.5,280,0.6,12.542928917908467,376.28786753725404,0.08496897903198503,1465.0140976117095,18.612571368384682,466.0087939336445,3.143747750434758,78.71099960428803,135.37312801400725,SmCo Sm2Co17,0.82,0
